XP_004496629.1,XP_004496628.1,98.024,253,0,1,1,248,1,253,0.0,504,98.02
XP_004496629.1,XP_004510895.1,47.479,238,111,6,1,231,1,231,1.67e-60,191,67.23
XP_004496629.1,XP_004492666.1,51.142,219,91,7,1,206,1,216,3.89e-60,190,71.69
XP_004496629.1,XP_027192390.1,46.414,237,101,6,1,231,1,217,1.34e-56,180,63.29
XP_004496629.1,XP_012574996.1,71.818,110,30,1,1,110,1,109,8.99e-50,160,85.45
XP_004496629.1,XP_004507287.1,52.500,160,74,2,1,159,1,159,9.33e-49,160,74.38
XP_004496629.1,XP_004504397.1,47.126,174,91,1,1,173,1,174,1.07e-47,157,72.41
XP_004496629.1,XP_004502274.1,40.265,226,131,3,1,222,1,226,6.99e-46,153,62.83
XP_004496629.1,XP_004504259.1,42.604,169,93,2,1,166,10,177,1.56e-39,136,66.27
XP_004496629.1,XP_004509754.1,48.718,156,78,2,1,155,1,155,4.80e-39,135,69.23
XP_004496629.1,XP_004490236.1,39.224,232,124,6,1,223,1,224,8.71e-39,134,58.19
XP_004496629.1,XP_004499566.1,45.395,152,82,1,1,152,1,151,1.88e-38,133,70.39
XP_004496629.1,XP_012572611.1,46.154,143,76,1,1,143,24,165,1.98e-38,134,69.93
XP_004496629.1,XP_012572503.1,43.671,158,84,2,1,154,24,180,2.31e-37,131,67.09
XP_004496629.1,XP_027193490.1,44.172,163,79,2,1,158,1,156,1.01e-35,124,61.35
XP_004496629.1,XP_027193486.1,37.991,229,111,6,1,205,1,222,1.80e-35,126,55.02
XP_004496629.1,XP_004490446.1,42.529,174,91,4,1,171,1,168,6.19e-31,114,61.49
XP_004496629.1,XP_004514527.1,36.410,195,109,3,1,194,1,181,8.88e-31,113,55.90
XP_004496629.1,XP_004513865.1,37.500,192,104,3,1,181,1,187,4.95e-28,107,58.33
XP_004496629.1,XP_004498359.2,38.509,161,89,3,1,157,1,155,2.17e-27,104,64.60
XP_004496629.1,XP_004512093.1,38.150,173,97,3,1,168,1,168,1.66e-26,102,59.54
XP_004496629.1,XP_004512094.1,38.150,173,97,3,1,168,1,168,1.96e-26,102,59.54
XP_004496629.1,XP_004515127.1,38.509,161,86,2,1,155,1,154,6.63e-25,98.6,57.76
XP_004496629.1,XP_012573841.1,40.268,149,76,3,13,155,13,154,1.44e-23,94.7,61.07
XP_004496629.1,XP_004501539.1,57.143,70,29,1,1,69,73,142,2.72e-18,82.8,78.57
XP_004496629.1,XP_004487221.1,50.725,69,34,0,1,69,7,75,8.67e-18,78.6,72.46
XP_004496629.1,XP_012571563.1,69.811,53,16,0,17,69,19,71,8.89e-18,79.7,77.36
XP_004496629.1,XP_012571562.1,69.811,53,16,0,17,69,20,72,8.95e-18,79.7,77.36
XP_004496629.1,XP_004502140.1,46.377,69,37,0,1,69,8,76,5.25e-16,74.3,68.12
XP_004496629.1,XP_004496858.1,50.000,68,34,0,2,69,9,76,6.85e-16,74.3,70.59
XP_004496629.1,XP_004511261.1,46.377,69,37,0,1,69,8,76,1.46e-15,73.2,68.12
XP_004496629.1,XP_004496798.1,48.529,68,35,0,2,69,9,76,1.56e-15,73.6,72.06
XP_004496629.1,XP_004516817.1,39.326,89,51,1,1,89,1,86,7.55e-14,67.8,59.55
XP_004496629.1,XP_004507578.1,51.852,54,26,0,16,69,26,79,2.15e-12,63.5,68.52
XP_004496629.1,XP_027187421.1,28.019,207,125,5,14,215,6,193,1.10e-11,62.4,48.31
XP_004496629.1,XP_004505413.1,39.726,73,42,1,1,71,14,86,2.43e-11,62.8,69.86
XP_004496629.1,XP_004504915.1,37.681,69,43,0,1,69,1,69,1.04e-10,58.9,65.22
XP_004496629.1,XP_004516685.1,34.043,94,54,2,1,86,1,94,1.18e-10,60.5,59.57
XP_004496629.1,XP_027190039.1,50.000,48,24,0,1,48,1,48,5.11e-07,48.9,62.50
XP_004496629.1,XP_004500457.1,48.980,49,25,0,1,49,1,49,1.52e-06,48.1,61.22
XP_004496629.1,XP_004513973.1,37.705,61,37,1,10,69,25,85,1.55e-06,47.4,63.93
XP_004496629.1,XP_027189143.1,40.385,52,31,0,18,69,33,84,1.47e-05,44.7,63.46
XP_004496629.1,XP_027190082.1,45.833,48,26,0,1,48,1,48,7.82e-05,42.7,58.33
XP_004510894.1,XP_004510895.1,50.296,169,82,2,1,169,1,167,1.16e-46,154,69.82
XP_004510894.1,XP_004499566.1,47.126,174,90,2,1,174,1,172,4.00e-46,152,72.99
XP_004510894.1,XP_004492666.1,50.000,164,77,2,1,162,1,161,4.73e-46,152,71.95
XP_004510894.1,XP_004509754.1,49.701,167,81,2,1,166,1,165,1.51e-45,151,67.07
XP_004510894.1,XP_012572503.1,47.619,168,82,3,3,166,26,191,2.06e-45,151,72.02
XP_004510894.1,XP_004504259.1,49.091,165,80,2,3,166,12,173,4.89e-45,149,70.30
XP_004510894.1,XP_012572611.1,49.045,157,71,3,3,152,26,180,2.33e-44,148,72.61
XP_004510894.1,XP_004490236.1,43.721,215,104,4,1,210,1,203,6.00e-44,147,58.60
XP_004510894.1,XP_004514527.1,46.286,175,84,3,1,171,1,169,1.03e-43,145,62.86
XP_004510894.1,XP_027193486.1,45.714,175,90,2,1,174,1,171,1.22e-43,146,65.71
XP_004510894.1,XP_027193490.1,47.799,159,78,2,1,158,1,155,1.17e-42,141,67.92
XP_004510894.1,XP_004507287.1,43.169,183,91,3,1,177,1,176,1.35e-41,141,65.03
XP_004510894.1,XP_027192390.1,49.367,158,78,2,1,158,1,156,1.70e-41,140,68.35
XP_004510894.1,XP_004502274.1,44.751,181,92,3,1,176,1,178,3.49e-41,140,64.64
XP_004510894.1,XP_004504397.1,45.455,176,88,3,1,172,1,172,5.12e-41,139,66.48
XP_004510894.1,XP_004496628.1,40.000,180,100,2,1,173,1,179,7.63e-35,124,63.89
XP_004510894.1,XP_004513865.1,43.452,168,92,2,1,166,1,167,1.22e-34,123,62.50
XP_004510894.1,XP_012574996.1,56.383,94,40,1,1,94,1,93,1.06e-28,105,71.28
XP_004510894.1,XP_004498359.2,38.095,168,91,4,1,166,1,157,4.68e-28,105,60.71
XP_004510894.1,XP_004490446.1,38.286,175,98,2,1,172,1,168,2.66e-27,103,56.57
XP_004510894.1,XP_004515127.1,37.791,172,99,3,1,169,1,167,2.08e-26,101,60.47
XP_004510894.1,XP_012573841.1,35.047,214,121,4,13,210,13,224,3.01e-26,101,51.87
XP_004510894.1,XP_004512093.1,33.898,177,86,5,1,162,1,161,5.75e-23,92.8,57.06
XP_004510894.1,XP_004512094.1,33.898,177,86,5,1,162,1,161,6.07e-23,92.8,57.06
XP_004510894.1,XP_004501539.1,65.714,70,23,1,1,69,73,142,8.25e-22,92.0,80.00
XP_004510894.1,XP_012571562.1,58.824,68,27,1,16,82,19,86,1.87e-19,83.6,73.53
XP_004510894.1,XP_012571563.1,58.824,68,27,1,16,82,18,85,1.92e-19,83.6,73.53
XP_004510894.1,XP_004496858.1,33.333,141,84,2,3,133,10,150,9.53e-18,79.0,51.77
XP_004510894.1,XP_004487221.1,37.273,110,69,0,3,112,9,118,1.48e-17,77.4,58.18
XP_004510894.1,XP_004496798.1,37.302,126,76,2,3,127,10,133,3.19e-17,77.4,56.35
XP_004510894.1,XP_004502140.1,33.036,112,75,0,1,112,8,119,1.13e-15,72.8,57.14
XP_004510894.1,XP_004511261.1,32.143,112,76,0,1,112,8,119,5.60e-15,70.9,57.14
XP_004510894.1,XP_004516817.1,50.000,62,31,0,1,62,1,62,1.20e-14,69.3,69.35
XP_004510894.1,XP_004505413.1,52.830,53,25,0,1,53,14,66,1.29e-13,68.9,79.25
XP_004510894.1,XP_004504915.1,46.774,62,33,0,1,62,1,62,4.20e-13,65.1,64.52
XP_004510894.1,XP_004507578.1,40.404,99,55,2,15,113,25,119,4.93e-13,64.7,56.57
XP_004510894.1,XP_004516685.1,50.000,50,25,0,1,50,1,50,8.92e-11,60.5,72.00
XP_004510894.1,XP_027190039.1,37.931,58,33,1,1,55,1,58,5.16e-07,48.5,63.79
XP_004510894.1,XP_004500457.1,44.898,49,27,0,1,49,1,49,1.32e-06,47.8,59.18
XP_004510894.1,XP_004516602.1,29.907,107,71,1,66,172,5,107,3.25e-06,45.8,52.34
XP_004510894.1,XP_004513973.1,40.385,52,31,0,18,69,34,85,3.59e-06,45.8,59.62
XP_004510894.1,XP_027189143.1,36.364,66,41,1,5,69,19,84,4.18e-06,45.8,59.09
XP_004510894.1,XP_027190082.1,41.667,48,28,0,1,48,1,48,2.08e-05,44.3,60.42
XP_004510894.1,XP_004505405.1,44.000,50,28,0,1,50,1,50,0.025,35.0,64.00
XP_004510894.1,XP_004500461.1,38.667,75,44,1,1,75,1,73,0.046,34.3,50.67
XP_004510895.1,XP_004510895.1,100.000,243,0,0,1,243,1,243,0.0,505,100.00
XP_004510895.1,XP_027192390.1,94.239,243,0,1,1,243,1,229,1.16e-170,469,94.24
XP_004510895.1,XP_004492666.1,77.912,249,48,4,1,243,1,248,8.80e-137,384,86.75
XP_004510895.1,XP_004507287.1,52.964,253,104,8,1,243,1,248,1.61e-74,226,66.80
XP_004510895.1,XP_004504397.1,50.794,252,103,6,1,242,1,241,2.32e-74,226,68.65
XP_004510895.1,XP_004502274.1,50.000,254,103,7,1,242,1,242,6.50e-73,222,67.32
XP_004510895.1,XP_004496628.1,51.174,213,95,5,1,211,1,206,2.26e-60,190,71.36
XP_004510895.1,XP_004509754.1,56.395,172,66,4,1,167,1,168,3.67e-56,179,75.00
XP_004510895.1,XP_012572503.1,48.000,175,87,1,1,171,24,198,7.15e-51,166,68.00
XP_004510895.1,XP_004499566.1,48.538,171,88,0,1,171,1,171,7.25e-51,165,69.01
XP_004510895.1,XP_004490236.1,46.569,204,103,4,1,199,1,203,2.02e-50,164,64.22
XP_004510895.1,XP_004504259.1,42.157,204,107,3,1,200,10,206,3.38e-49,161,64.22
XP_004510895.1,XP_012572611.1,52.113,142,68,0,1,142,24,165,7.76e-47,155,70.42
XP_004510895.1,XP_012574996.1,66.972,109,36,0,1,109,1,109,1.55e-43,144,78.90
XP_004510895.1,XP_027193490.1,45.912,159,79,2,1,156,1,155,1.22e-42,142,66.04
XP_004510895.1,XP_027193486.1,44.000,175,91,2,1,172,1,171,3.52e-42,143,63.43
XP_004510895.1,XP_004514527.1,45.763,177,78,3,1,168,1,168,7.44e-41,139,61.02
XP_004510895.1,XP_004513865.1,46.196,184,78,6,1,172,1,175,2.14e-38,134,62.50
XP_004510895.1,XP_004498359.2,39.691,194,103,4,1,185,1,189,9.49e-38,131,62.37
XP_004510895.1,XP_004512093.1,41.667,180,90,4,1,172,1,173,1.47e-34,123,62.22
XP_004510895.1,XP_004512094.1,41.341,179,90,4,1,171,1,172,5.48e-34,122,62.01
XP_004510895.1,XP_004490446.1,40.678,177,91,3,1,171,1,169,1.94e-30,112,57.63
XP_004510895.1,XP_004515127.1,33.761,234,130,6,1,225,1,218,2.83e-28,107,51.71
XP_004510895.1,XP_012573841.1,40.854,164,84,4,13,164,13,175,1.99e-26,102,58.54
XP_004510895.1,XP_004501539.1,62.857,70,25,1,1,69,73,142,1.91e-21,91.7,78.57
XP_004510895.1,XP_012571562.1,42.857,161,79,5,17,171,20,173,8.14e-21,87.8,59.63
XP_004510895.1,XP_012571563.1,42.857,161,79,5,17,171,19,172,8.16e-21,87.8,59.63
XP_004510895.1,XP_004496858.1,52.941,68,32,0,2,69,9,76,1.92e-17,78.6,67.65
XP_004510895.1,XP_004496798.1,50.000,68,34,0,2,69,9,76,4.46e-16,74.7,67.65
XP_004510895.1,XP_004487221.1,43.529,85,44,2,1,83,7,89,2.71e-15,71.6,63.53
XP_004510895.1,XP_004502140.1,42.353,85,45,2,1,83,8,90,6.11e-15,71.2,61.18
XP_004510895.1,XP_004511261.1,41.176,85,46,2,1,83,8,90,2.46e-14,69.7,61.18
XP_004510895.1,XP_004516817.1,50.000,58,29,0,1,58,1,58,2.71e-14,68.9,74.14
XP_004510895.1,XP_004504915.1,49.153,59,30,0,1,59,1,59,2.12e-13,66.2,72.88
XP_004510895.1,XP_004505413.1,50.943,53,26,0,1,53,14,66,6.74e-13,67.0,81.13
XP_004510895.1,XP_004507578.1,48.529,68,35,0,2,69,12,79,2.66e-12,63.2,67.65
XP_004510895.1,XP_004516685.1,48.980,49,25,0,1,49,1,49,7.67e-11,61.2,77.55
XP_004510895.1,XP_027189143.1,37.143,105,56,3,5,105,19,117,2.17e-09,55.5,53.33
XP_004510895.1,XP_027190039.1,28.333,180,107,8,1,161,1,177,6.97e-09,54.3,46.11
XP_004510895.1,XP_004513973.1,37.113,97,57,2,10,105,25,118,1.89e-08,52.8,52.58
XP_004510895.1,XP_004500457.1,42.254,71,39,1,1,69,1,71,2.79e-08,53.1,56.34
XP_004510895.1,XP_027190082.1,45.833,48,26,0,1,48,1,48,8.45e-06,45.4,60.42
XP_004510895.1,XP_004505405.1,38.356,73,43,1,1,71,1,73,0.009,36.6,53.42
XP_004512095.1,XP_004512093.1,99.425,174,1,0,1,174,1,174,1.18e-124,351,100.00
XP_004512095.1,XP_004512094.1,100.000,172,0,0,1,172,1,172,9.16e-124,348,100.00
XP_004512095.1,XP_004498359.2,43.429,175,91,3,1,175,1,167,9.07e-41,137,67.43
XP_004512095.1,XP_004510895.1,41.667,180,90,4,1,173,1,172,3.68e-35,124,62.22
XP_004512095.1,XP_004492666.1,37.500,176,104,2,1,173,1,173,1.51e-32,117,61.93
XP_004512095.1,XP_012572503.1,37.755,196,102,6,1,183,24,212,8.37e-31,112,58.67
XP_004512095.1,XP_004504259.1,40.741,189,90,6,1,177,10,188,1.45e-30,111,57.14
XP_004512095.1,XP_027192390.1,43.333,150,70,4,1,143,1,142,2.07e-30,111,64.00
XP_004512095.1,XP_004499566.1,40.678,177,88,5,1,170,1,167,2.31e-30,110,59.32
XP_004512095.1,XP_012572611.1,38.421,190,91,5,1,183,24,194,3.56e-29,108,54.74
XP_004512095.1,XP_027193490.1,36.310,168,85,4,1,158,1,156,2.21e-28,103,58.93
XP_004512095.1,XP_004509754.1,37.209,172,100,4,1,168,1,168,2.83e-28,105,61.63
XP_004512095.1,XP_004507287.1,38.421,190,98,6,1,179,1,182,7.80e-28,105,58.42
XP_004512095.1,XP_027193486.1,37.580,157,76,4,1,147,1,145,2.09e-27,103,61.15
XP_004512095.1,XP_004504397.1,38.728,173,97,4,1,168,1,169,4.07e-27,102,60.12
XP_004512095.1,XP_004496628.1,38.150,173,97,3,1,168,1,168,4.62e-27,103,59.54
XP_004512095.1,XP_004502274.1,40.909,154,80,4,1,147,1,150,3.15e-26,100,61.69
XP_004512095.1,XP_004490236.1,35.754,179,107,3,1,175,1,175,8.71e-26,99.4,59.78
XP_004512095.1,XP_004514527.1,34.524,168,103,3,1,165,1,164,1.52e-22,90.1,54.76
XP_004512095.1,XP_004490446.1,34.463,177,95,4,1,168,1,165,2.87e-22,89.7,57.06
XP_004512095.1,XP_004513865.1,36.364,154,86,3,1,147,1,149,4.19e-22,90.1,58.44
XP_004512095.1,XP_012574996.1,52.703,74,33,1,1,74,1,72,8.21e-20,82.0,77.03
XP_004512095.1,XP_004501539.1,51.546,97,44,3,1,96,73,167,1.13e-18,82.4,70.10
XP_004512095.1,XP_004515127.1,36.184,152,78,6,1,143,1,142,7.31e-18,78.2,60.53
XP_004512095.1,XP_004516817.1,44.776,67,37,0,1,67,1,67,3.16e-15,70.1,71.64
XP_004512095.1,XP_004496858.1,38.053,113,62,3,2,108,9,119,5.07e-15,70.9,58.41
XP_004512095.1,XP_012573841.1,33.540,161,96,6,13,168,13,167,1.54e-14,69.3,57.76
XP_004512095.1,XP_004496798.1,47.143,70,35,1,2,71,9,76,3.83e-14,68.2,68.57
XP_004512095.1,XP_004505413.1,32.544,169,87,6,1,143,14,181,3.42e-13,67.0,51.48
XP_004512095.1,XP_012571563.1,58.182,55,21,1,17,71,19,71,3.94e-13,65.5,72.73
XP_004512095.1,XP_012571562.1,58.182,55,21,1,17,71,20,72,4.03e-13,65.5,72.73
XP_004512095.1,XP_004504915.1,27.612,134,94,2,1,132,1,133,1.14e-12,63.2,52.99
XP_004512095.1,XP_004507578.1,32.000,150,80,6,15,147,25,169,1.85e-12,62.8,51.33
XP_004512095.1,XP_004502140.1,40.845,71,40,1,1,71,8,76,1.20e-11,61.2,67.61
XP_004512095.1,XP_004487221.1,43.662,71,38,1,1,71,7,75,1.73e-11,60.5,67.61
XP_004512095.1,XP_004511261.1,40.845,71,40,1,1,71,8,76,2.20e-11,60.5,66.20
XP_004512095.1,XP_004516685.1,41.667,60,35,0,1,60,1,60,2.59e-11,61.2,68.33
XP_004512095.1,XP_027190039.1,31.507,73,50,0,1,73,1,73,2.67e-08,52.0,56.16
XP_004512095.1,XP_004513973.1,32.353,102,56,2,8,96,24,125,8.64e-08,50.1,51.96
XP_004512095.1,XP_027189143.1,40.984,61,35,1,5,64,19,79,5.74e-07,47.8,67.21
XP_004512095.1,XP_004500457.1,29.577,71,50,0,1,71,1,71,2.69e-06,46.6,56.34
XP_004512095.1,XP_027190082.1,28.571,112,75,2,1,112,1,107,3.14e-06,46.2,50.89
XP_004512095.1,XP_004500453.1,28.571,70,50,0,3,72,2,71,5.16e-05,42.0,54.29
XP_004512095.1,XP_004496032.1,26.241,141,99,3,1,141,1,136,0.014,35.0,51.06
XP_004513659.1,XP_004496628.1,61.836,207,69,3,1,197,1,207,7.98e-80,238,76.81
XP_004513659.1,XP_012574996.1,100.000,109,0,0,1,109,1,109,2.87e-76,226,100.00
XP_004513659.1,XP_004510895.1,53.171,205,88,1,1,197,1,205,2.01e-67,206,70.24
XP_004513659.1,XP_004492666.1,58.919,185,73,2,1,183,1,184,3.81e-63,195,74.59
XP_004513659.1,XP_027192390.1,53.807,197,85,2,1,197,1,191,3.38e-62,192,68.02
XP_004513659.1,XP_004504397.1,50.505,198,83,4,1,195,1,186,7.98e-57,179,70.20
XP_004513659.1,XP_004507287.1,54.386,171,77,1,1,170,1,171,1.60e-56,179,73.10
XP_004513659.1,XP_004502274.1,53.333,180,77,4,1,175,1,178,6.13e-54,172,73.33
XP_004513659.1,XP_004509754.1,51.190,168,81,1,1,167,1,168,1.08e-48,158,70.24
XP_004513659.1,XP_004490236.1,46.961,181,94,2,1,180,1,180,1.18e-43,145,65.75
XP_004513659.1,XP_004499566.1,42.132,197,106,2,1,193,1,193,4.96e-41,138,63.45
XP_004513659.1,XP_012572611.1,42.675,157,90,0,1,157,24,180,2.92e-38,132,66.88
XP_004513659.1,XP_027193490.1,46.497,157,83,1,1,157,1,156,4.45e-38,129,63.06
XP_004513659.1,XP_004504259.1,40.588,170,101,0,1,170,10,179,9.11e-38,130,65.29
XP_004513659.1,XP_027193486.1,45.665,173,87,3,1,168,1,171,2.17e-37,129,61.85
XP_004513659.1,XP_012572503.1,39.655,174,101,1,1,170,24,197,2.21e-36,127,64.94
XP_004513659.1,XP_004498359.2,41.520,171,85,5,1,167,1,160,3.37e-33,117,64.91
XP_004513659.1,XP_004490446.1,41.860,172,94,3,1,170,1,168,1.76e-32,116,61.63
XP_004513659.1,XP_004514527.1,41.420,169,95,3,1,167,1,167,2.32e-31,112,60.36
XP_004513659.1,XP_004512093.1,38.953,172,96,3,1,167,1,168,4.78e-31,113,64.53
XP_004513659.1,XP_004512094.1,38.953,172,96,3,1,167,1,168,5.02e-31,112,64.53
XP_004513659.1,XP_004513865.1,41.969,193,86,7,1,175,1,185,4.26e-30,110,57.51
XP_004513659.1,XP_004515127.1,39.645,169,98,2,1,167,1,167,2.09e-24,95.5,58.58
XP_004513659.1,XP_012573841.1,39.130,161,86,2,13,167,13,167,4.46e-23,92.0,56.52
XP_004513659.1,XP_004501539.1,37.349,166,77,4,1,139,73,238,1.63e-21,90.5,54.22
XP_004513659.1,XP_004487221.1,37.086,151,74,5,1,132,7,155,4.24e-21,85.9,54.97
XP_004513659.1,XP_012571563.1,42.675,157,83,3,17,170,19,171,6.41e-21,86.7,57.96
XP_004513659.1,XP_012571562.1,42.675,157,83,3,17,170,20,172,6.87e-21,86.7,57.96
XP_004513659.1,XP_004496858.1,51.471,68,33,0,2,69,9,76,6.65e-19,81.3,70.59
XP_004513659.1,XP_004502140.1,47.826,69,36,0,1,69,8,76,1.52e-18,80.1,69.57
XP_004513659.1,XP_004511261.1,47.826,69,36,0,1,69,8,76,3.18e-18,79.0,69.57
XP_004513659.1,XP_004496798.1,50.000,68,34,0,2,69,9,76,5.79e-18,78.6,72.06
XP_004513659.1,XP_004507578.1,31.737,167,89,7,2,153,12,168,1.97e-15,70.9,54.49
XP_004513659.1,XP_004516817.1,40.845,71,42,0,1,71,1,71,8.25e-14,66.6,63.38
XP_004513659.1,XP_004505413.1,45.283,53,29,0,1,53,14,66,2.45e-11,61.6,77.36
XP_004513659.1,XP_004504915.1,41.667,60,35,0,1,60,1,60,1.02e-10,58.2,66.67
XP_004513659.1,XP_004516685.1,46.000,50,27,0,1,50,1,50,1.57e-10,59.3,74.00
XP_004513659.1,XP_004500457.1,53.061,49,23,0,1,49,1,49,3.00e-08,52.4,63.27
XP_004513659.1,XP_004513973.1,33.803,71,46,1,10,79,25,95,4.94e-07,48.1,56.34
XP_004513659.1,XP_027189143.1,33.871,62,41,0,18,79,33,94,3.20e-06,45.8,56.45
XP_004513659.1,XP_027190039.1,44.898,49,27,0,1,49,1,49,7.21e-06,45.1,59.18
XP_004498359.2,XP_004498359.2,100.000,208,0,0,1,208,1,208,5.09e-155,427,100.00
XP_004498359.2,XP_004512094.1,46.622,148,75,2,1,144,1,148,8.57e-40,135,71.62
XP_004498359.2,XP_004512093.1,46.622,148,75,2,1,144,1,148,9.96e-40,135,71.62
XP_004498359.2,XP_004492666.1,38.967,213,114,6,1,203,1,207,2.63e-38,132,61.50
XP_004498359.2,XP_004510895.1,39.691,194,103,4,1,189,1,185,8.12e-38,131,62.37
XP_004498359.2,XP_027192390.1,39.691,194,89,5,1,189,1,171,3.29e-36,126,59.79
XP_004498359.2,XP_004504397.1,41.379,174,83,4,1,160,1,169,1.44e-34,122,62.07
XP_004498359.2,XP_004509754.1,43.195,169,86,4,1,160,1,168,6.76e-34,120,63.31
XP_004498359.2,XP_027193490.1,40.116,172,73,4,1,161,1,153,1.75e-33,117,62.79
XP_004498359.2,XP_004490236.1,43.976,166,83,5,1,157,1,165,1.38e-32,117,64.46
XP_004498359.2,XP_027193486.1,40.116,172,73,4,1,161,1,153,2.63e-32,116,62.79
XP_004498359.2,XP_004490446.1,42.541,181,83,7,1,170,1,171,6.78e-32,115,65.19
XP_004498359.2,XP_004502274.1,38.043,184,89,5,1,168,1,175,7.81e-32,115,61.41
XP_004498359.2,XP_004507287.1,35.945,217,119,6,1,203,1,211,9.46e-32,115,57.14
XP_004498359.2,XP_004499566.1,41.497,147,79,2,1,142,1,145,1.22e-31,114,65.99
XP_004498359.2,XP_012572611.1,43.750,144,74,3,1,139,24,165,1.49e-31,115,66.67
XP_004498359.2,XP_012572503.1,42.568,148,74,4,1,139,24,169,1.25e-30,112,66.22
XP_004498359.2,XP_004504259.1,42.177,147,78,3,1,142,10,154,4.68e-30,110,65.99
XP_004498359.2,XP_004514527.1,34.270,178,108,3,1,170,1,177,1.53e-28,105,61.80
